,bloc,cahier,carnet,couverture,design,excellente,facilement,format,haute,jaune,journal,lot,notes,pages,papier,recto,solide,stylo,texture,verso,category_code
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
1599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1601,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1606,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1607,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1608,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1609,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1611,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
1612,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2522
1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1616,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2522
1617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1619,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1626,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
1629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1632,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
1637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1638,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2522
1639,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1640,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1641,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2522
1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
1645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2522
1646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
1647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1653,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1656,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1658,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2522
1659,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2522
1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1661,1,1,2,0,0,0,0,3,1,0,1,0,1,1,3,0,0,0,1,0,2522
1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1666,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
1667,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1669,1,0,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1671,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1675,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1676,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1679,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2522
1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1687,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1690,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1692,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1693,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2522
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1695,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2522
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1697,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1699,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1701,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1702,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1703,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2522
1704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2522
1705,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1707,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2522
1708,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1715,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1717,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
1718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1719,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1720,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1721,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2522
1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1723,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1724,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2522
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1727,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
1728,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,2522
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1730,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1731,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1735,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1739,0,0,0,2,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,0,2522
1740,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,1,0,1,1,2522
1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1743,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2522
1744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2522
1745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1746,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
1748,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2522
1750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1752,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2522
1757,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1758,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
1760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1761,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1762,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1763,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2522
1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1772,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1773,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
1775,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2522
1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1778,0,0,0,0,7,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,2522
1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1783,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1784,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2522
1785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1788,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2522
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2522
1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1793,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1794,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1795,0,0,0,0,0,0,1,11,0,0,0,0,0,0,2,0,0,0,0,0,2522
1796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
1802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1803,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1805,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
1806,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1807,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2522
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
1809,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
1810,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1813,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
1814,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2522
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1819,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1820,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2522
1821,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2522
1822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1824,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1827,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1828,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1829,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,2522
1830,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2522
1833,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2522
1835,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,0,1,1,2522
1836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1838,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1840,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2522
1841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1842,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2522
1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1853,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2522
1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2522
1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1862,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2522
1863,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1864,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2522
1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2522
1866,1,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1867,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2522
1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2522
1871,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1873,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2522
1874,1,0,1,1,1,1,1,1,1,1,0,0,2,1,2,1,1,0,1,1,2522
1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1876,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1879,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2522
1880,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2522
1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2522
1883,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2522
1884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2522
1885,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1886,2,0,1,0,0,0,0,0,1,0,4,0,1,0,3,0,0,0,0,0,2522
1887,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1889,1,1,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2522
1891,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2522
1892,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2522
1893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
1896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2522
1897,1,2,1,1,1,1,1,1,1,1,2,0,2,1,1,1,1,0,1,1,2522
1898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2522
1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522
