,air,auto,bébé,eau,enfant,enfants,lit,main,matériel,mode,mso,poussette,roues,réglable,sac,siège,style,sécurité,type,voyage,category_code
1532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1536,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,2,0,1,2,1320
1537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1538,0,0,2,0,0,2,4,0,2,0,0,0,0,0,0,0,3,0,0,0,1320
1539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1540,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1541,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1542,0,3,4,0,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,1,1320
1543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1544,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1320
1545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1550,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1552,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1560,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1565,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1320
1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1567,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1572,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1573,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1320
1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1575,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1576,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1320
1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1584,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1585,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1587,0,0,0,0,0,0,0,7,1,3,60,0,0,0,8,0,15,0,2,1,1320
1588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1320
1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1320
1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1320
1599,0,0,3,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1320
1600,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1320
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1603,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1605,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1320
1606,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,1320
1607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1609,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1610,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,3,1320
1611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1613,0,0,0,0,0,0,0,2,2,2,0,0,0,0,5,0,1,0,2,1,1320
1614,1,0,0,0,0,0,0,1,1,3,0,0,0,0,9,0,2,0,1,1,1320
1615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1616,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1320
1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1618,0,0,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1320
1619,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1320
1620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1623,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1624,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1625,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,1,1,1,0,1320
1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1627,0,0,0,0,0,0,0,3,2,2,0,0,0,0,6,0,1,0,2,1,1320
1628,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1629,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1632,1,0,0,0,0,0,0,2,0,3,0,0,0,0,9,0,2,0,1,4,1320
1633,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1637,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1320
1638,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,0,0,4,1320
1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1641,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1643,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1644,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1645,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1649,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1320
1650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1656,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1660,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1320
1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1320
1662,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1663,1,0,0,0,0,0,0,1,1,2,0,0,0,0,9,0,2,0,1,4,1320
1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1668,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1320
1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1674,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1320
1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1677,5,0,0,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1320
1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1681,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1682,1,0,0,0,0,0,0,6,1,3,0,0,0,0,7,0,2,0,1,2,1320
1683,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1687,1,0,0,0,0,0,0,1,2,1,0,0,0,0,10,0,3,0,1,2,1320
1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1689,0,6,1,0,0,0,0,1,0,0,0,14,16,10,2,6,0,8,0,0,1320
1690,1,0,0,0,0,0,0,4,1,3,0,0,0,0,7,0,2,0,1,1,1320
1691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1692,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1693,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1695,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1320
1696,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1320
1697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1699,1,0,0,0,0,0,0,7,1,3,0,0,0,1,8,0,2,0,1,2,1320
1700,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1320
1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1702,0,0,5,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1320
1703,0,0,3,0,4,1,0,1,0,0,0,0,0,0,0,1,0,5,0,0,1320
1704,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1320
1705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1706,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1709,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1711,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320
1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1713,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1716,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,2,0,1,5,1320
1717,0,0,0,0,0,0,0,7,1,3,0,0,0,0,10,0,2,0,2,1,1320
1718,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,1,1320
1719,0,0,0,0,0,0,0,3,1,4,54,0,0,0,5,0,15,0,2,1,1320
1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1723,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1724,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1320
1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1320
1726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1728,1,0,0,0,0,0,0,1,1,2,0,0,0,0,7,0,2,0,1,3,1320
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1730,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1731,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1320
1732,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1734,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1320
1735,0,0,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1320
1736,0,0,3,0,0,0,3,0,1,2,0,0,0,0,0,0,1,0,0,0,1320
1737,1,0,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1739,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1742,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1320
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1744,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1745,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1747,0,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1320
1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1749,2,0,0,0,0,0,0,4,0,3,0,0,0,0,10,0,3,0,1,4,1320
1750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1751,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1753,2,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1758,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1761,1,0,0,0,0,0,0,1,1,3,0,0,0,0,6,0,2,0,1,1,1320
1762,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1763,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1767,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1771,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1320
1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1773,1,0,0,0,0,0,0,3,1,2,0,0,0,0,7,0,2,0,1,2,1320
1774,2,0,0,0,0,0,0,1,0,3,0,0,0,0,9,0,2,0,1,2,1320
1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1780,1,0,0,0,0,0,0,6,1,3,0,0,0,0,7,0,2,0,1,2,1320
1781,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1320
1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1783,1,0,0,0,0,0,0,1,1,2,0,0,0,0,5,0,2,0,1,5,1320
1784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1785,1,0,0,0,0,2,0,1,1,2,0,0,0,0,9,0,2,0,1,4,1320
1786,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1320
1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320
1793,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1320
1794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1801,0,0,3,0,2,3,0,0,1,0,0,0,0,2,0,2,1,1,0,0,1320
1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1803,0,0,0,0,0,0,0,2,1,2,0,0,0,0,7,0,3,0,2,1,1320
1804,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1320
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1806,1,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,2,0,1,3,1320
1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1809,0,0,1,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,2,1320
1810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1811,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1320
1814,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1815,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2,1320
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1820,1,0,0,0,0,0,0,2,1,2,0,0,0,1,10,0,2,0,1,2,1320
1821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1822,0,6,1,0,0,0,0,1,0,0,0,13,15,10,2,6,0,8,0,0,1320
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1320
1824,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1320
1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1826,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1320
1827,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1828,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1320
1829,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1830,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1831,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1320
1832,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
1833,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320
