,canapé,coton,coussin,couverture,décoration,eau,haute,home,housse,lin,matériel,mesure,oreiller,pc,plaît,polyester,qualité,raison,style,taie,category_code
1340,2,0,2,2,1,0,1,1,0,0,1,1,3,1,2,0,1,0,0,4,1920
1341,0,0,1,0,2,2,0,0,0,0,1,1,1,3,1,0,0,3,1,3,1920
1342,3,0,3,0,1,0,1,0,0,1,2,2,3,0,1,0,1,0,3,0,1920
1343,2,0,2,2,1,0,1,0,0,1,0,1,3,1,2,0,1,0,0,2,1920
1344,2,1,3,0,0,2,0,0,1,1,1,1,3,0,1,0,0,3,1,3,1920
1345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1346,2,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1920
1347,2,3,2,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,1920
1348,0,0,1,0,1,2,0,0,0,0,1,1,1,0,1,0,0,3,1,3,1920
1349,2,3,2,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,1920
1350,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1920
1351,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
1352,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1920
1353,0,1,3,1,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
1354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1355,4,0,0,0,3,0,1,0,0,1,0,1,2,1,2,0,1,0,0,4,1920
1356,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1920
1357,2,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
1358,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1920
1359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1361,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
1362,2,1,1,0,2,2,0,0,0,0,1,1,1,0,1,2,0,3,1,2,1920
1363,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1365,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1367,1,0,0,0,1,0,0,2,0,0,1,1,6,0,0,0,0,0,2,3,1920
1368,2,1,3,1,0,0,1,0,0,1,1,1,2,0,2,0,1,0,0,2,1920
1369,0,2,2,0,0,2,1,2,0,3,1,0,0,1,1,0,1,0,0,4,1920
1370,3,0,2,0,1,0,1,2,1,1,2,2,8,0,1,0,1,0,3,3,1920
1371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1920
1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1373,1,2,3,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,1,1920
1374,0,0,0,2,8,2,2,0,0,0,0,0,0,2,1,2,2,0,1,0,1920
1375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1376,1,0,1,0,1,0,0,0,0,3,2,2,4,1,1,0,0,0,3,2,1920
1377,0,0,2,0,0,2,0,0,0,1,1,0,5,1,0,0,0,1,1,2,1920
1378,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1920
1379,0,0,2,0,0,0,1,2,0,0,1,1,1,1,2,0,1,0,0,3,1920
1380,2,3,3,0,0,0,0,2,0,1,1,1,0,0,1,0,0,3,1,3,1920
1381,3,0,2,0,0,0,0,2,0,1,1,1,6,1,2,0,0,0,0,5,1920
1382,0,0,3,2,1,0,1,0,1,4,0,1,0,0,2,0,1,1,2,0,1920
1383,2,0,3,0,1,1,1,0,0,0,1,0,8,0,3,0,1,4,2,8,1920
1384,0,0,2,0,0,0,1,0,1,0,1,1,1,1,2,0,1,0,0,1,1920
1385,0,3,2,0,0,0,1,0,2,0,0,1,3,1,2,0,1,0,0,3,1920
1386,2,1,2,0,1,0,0,3,0,0,1,1,4,0,1,1,0,2,1,4,1920
1387,2,0,2,2,2,0,1,0,0,1,0,1,3,1,2,0,1,0,0,2,1920
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1389,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
1390,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1391,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1920
1392,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
1393,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1920
1394,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1395,3,0,2,0,0,0,1,2,0,0,0,1,3,1,2,0,0,0,0,4,1920
1396,2,0,3,3,1,0,0,0,1,1,1,0,3,1,0,0,1,0,0,6,1920
1397,1,0,2,0,1,0,0,1,0,0,0,1,3,1,2,0,0,0,0,4,1920
1398,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
1399,0,1,3,0,0,2,0,0,2,1,1,1,2,0,1,0,0,3,1,3,1920
1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
1401,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
1402,2,1,4,1,0,0,1,0,0,1,1,1,2,0,2,0,1,0,0,2,1920
1403,1,2,2,0,1,0,1,2,0,2,2,2,6,1,1,0,1,0,3,3,1920
1404,0,0,5,0,1,0,1,0,3,0,1,0,4,0,1,0,1,0,2,2,1920
1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1406,1,0,2,0,0,0,1,2,0,0,1,1,4,1,2,0,0,0,0,3,1920
1407,3,0,2,0,0,0,0,2,0,1,1,1,4,1,2,0,0,0,0,4,1920
1408,2,0,3,2,0,0,1,0,0,0,1,1,2,1,2,0,0,0,0,2,1920
1409,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1920
1410,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1411,2,0,2,0,2,0,1,2,0,0,1,0,6,0,0,0,1,0,1,3,1920
1412,1,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,1920
1413,0,1,3,0,1,2,0,0,0,1,1,1,3,0,1,0,0,3,3,3,1920
1414,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1920
1415,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1920
1416,1,0,2,0,1,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
1417,2,0,2,2,1,1,0,0,0,1,1,2,6,1,1,0,0,0,0,3,1920
1418,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1920
1419,0,0,3,0,1,0,0,2,0,1,0,1,7,1,2,0,0,0,0,4,1920
1420,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,1,1920
1421,3,0,2,2,2,0,1,0,0,1,0,1,2,1,2,0,0,0,0,2,1920
1422,0,0,0,0,3,0,1,0,0,0,2,0,5,0,1,3,1,2,2,6,1920
1423,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1425,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1427,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1920
1428,1,2,2,0,0,2,1,2,0,3,0,0,0,1,1,0,0,0,0,4,1920
1429,1,0,6,0,0,0,1,2,1,3,0,1,1,1,2,0,1,0,0,1,1920
1430,2,3,2,0,1,0,0,1,0,1,1,1,2,1,2,0,0,0,1,4,1920
1431,3,0,3,2,1,0,1,0,0,1,2,2,6,2,1,0,1,0,3,2,1920
1432,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1434,2,0,2,2,2,0,1,0,0,1,0,1,2,1,2,1,1,0,0,2,1920
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1436,0,2,4,0,0,0,1,0,3,0,1,0,2,0,1,0,1,0,0,2,1920
1437,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1440,2,3,2,1,1,0,0,0,0,2,0,1,2,1,2,0,0,0,3,2,1920
1441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1442,2,0,2,0,2,0,1,2,0,0,1,0,6,0,0,0,1,0,1,3,1920
1443,0,0,3,2,0,2,0,0,0,0,1,1,3,0,1,0,0,3,1,3,1920
1444,0,2,3,2,1,0,0,2,0,3,1,1,1,1,2,0,0,0,0,6,1920
1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1446,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1448,2,1,5,0,1,2,0,0,0,1,1,1,3,0,1,0,0,3,1,2,1920
1449,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1920
1450,1,2,2,0,1,0,1,2,0,2,2,2,2,1,1,0,1,0,3,3,1920
1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1452,0,0,5,2,1,0,1,0,0,1,2,0,4,0,1,0,1,2,0,1,1920
1453,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1454,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1920
1455,0,1,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1920
1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1457,1,3,2,0,1,0,1,1,0,3,1,1,3,1,2,0,1,0,0,1,1920
1458,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1459,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1460,0,0,1,0,1,2,0,1,0,1,1,1,1,0,1,0,0,3,1,3,1920
1461,1,0,2,0,2,0,1,0,0,1,2,2,2,0,1,0,1,0,3,2,1920
1462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
1463,1,0,4,0,1,0,1,0,1,0,2,0,5,0,1,0,1,2,0,2,1920
1464,1,3,2,0,1,0,1,1,0,3,1,1,4,1,2,0,1,0,0,1,1920
1465,0,0,1,0,2,2,0,0,0,0,1,1,1,0,1,0,0,3,1,3,1920
1466,0,0,3,2,1,0,1,0,1,4,0,1,0,0,2,0,1,1,2,0,1920
1467,0,0,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,4,1920
1468,2,0,2,1,2,0,1,0,0,1,0,1,3,1,2,1,1,0,0,3,1920
1469,2,0,2,1,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,2,1920
1470,1,2,2,0,1,0,1,2,0,1,2,2,5,1,1,0,1,0,3,3,1920
1471,0,2,2,0,0,2,0,1,0,3,1,1,4,0,1,0,0,3,1,3,1920
1472,0,0,1,0,1,2,0,1,0,1,1,1,1,0,1,0,0,3,1,3,1920
1473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1474,0,0,1,0,2,2,0,0,0,0,1,1,1,0,1,0,0,3,1,3,1920
1475,1,1,5,1,0,0,0,2,0,2,1,1,0,0,1,0,0,3,1,1,1920
1476,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
1477,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
1478,0,1,3,2,0,2,0,0,0,1,1,1,4,0,1,0,0,3,1,4,1920
1479,2,0,2,1,0,0,1,2,0,1,0,1,4,1,2,0,1,0,0,4,1920
1480,0,3,4,0,0,2,0,2,0,2,1,1,2,0,1,0,0,3,1,1,1920
1481,1,0,2,0,0,0,1,2,0,3,0,1,5,1,2,0,1,0,0,4,1920
1482,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1483,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1920
1484,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1920
1485,1,0,3,1,1,0,0,0,0,1,2,2,6,1,1,0,0,0,3,3,1920
1486,0,0,3,0,1,0,0,2,0,1,0,1,7,1,2,0,0,0,0,4,1920
1487,0,0,3,0,0,0,1,2,0,0,0,1,2,1,2,0,1,0,0,3,1920
1488,2,0,2,0,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,5,1920
1489,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1490,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920
1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1492,0,0,1,0,1,2,0,1,0,2,1,1,2,0,1,0,0,3,1,4,1920
1493,0,1,3,1,0,2,0,0,0,1,1,1,3,0,1,0,0,3,1,3,1920
1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1495,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1496,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
1497,1,3,3,1,0,0,0,0,1,1,1,0,3,2,0,0,0,0,0,1,1920
1498,1,0,5,0,0,0,1,2,1,0,1,1,2,1,2,0,1,0,0,1,1920
1499,1,0,4,0,0,0,1,2,0,1,0,1,1,1,2,0,1,0,0,2,1920
1500,1,4,5,1,4,6,1,0,0,5,1,0,11,0,0,0,1,2,1,5,1920
1501,1,0,0,0,1,0,0,0,0,0,2,2,11,1,1,0,0,0,3,6,1920
1502,0,0,2,0,0,0,1,2,0,1,0,1,2,1,2,0,1,0,0,4,1920
1503,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,0,1920
1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1505,1,0,0,1,2,7,8,0,0,0,1,3,0,0,3,1,5,0,0,0,1920
1506,1,0,0,0,1,0,0,2,0,0,1,1,6,0,0,0,0,0,2,3,1920
1507,0,0,2,0,0,2,0,2,0,1,1,0,4,1,0,0,0,1,1,1,1920
1508,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1920
1509,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1920
1510,1,0,2,0,2,0,1,0,0,1,2,2,5,0,1,0,1,0,3,2,1920
1511,2,0,2,2,1,0,0,0,0,1,1,2,5,1,1,0,0,0,0,2,1920
1512,2,0,5,0,0,0,1,2,1,0,1,1,3,1,2,0,1,0,0,1,1920
1513,2,0,2,0,1,2,1,2,0,0,2,0,4,0,1,3,1,2,0,5,1920
1514,1,2,3,1,0,2,0,1,0,2,1,1,1,0,1,0,0,3,1,3,1920
1515,1,0,2,0,1,0,1,0,2,1,2,2,5,0,1,0,1,0,5,2,1920
1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1517,2,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,3,1920
1518,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1920
1519,2,0,2,0,0,2,1,2,0,0,1,0,2,0,1,3,1,0,0,1,1920
1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1521,0,3,0,0,0,1,0,0,8,0,2,0,1,0,0,1,0,0,2,11,1920
1522,2,0,2,0,0,2,1,2,0,0,1,0,2,0,1,3,1,0,0,1,1920
1523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1524,0,0,0,0,0,16,0,0,0,0,0,3,0,0,2,0,0,3,0,3,1920
1525,2,1,2,2,2,0,1,0,0,1,1,1,3,1,2,0,1,0,0,2,1920
1526,1,0,2,0,0,0,1,2,0,1,0,1,3,1,2,0,1,0,0,3,1920
1527,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1528,3,0,6,0,1,0,1,0,1,1,2,2,3,1,1,0,1,0,3,0,1920
1529,0,0,0,2,1,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,1920
1530,0,0,2,1,0,2,0,2,0,0,1,0,4,1,0,0,0,1,1,2,1920
1531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1533,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1534,0,0,0,0,0,0,3,0,5,0,1,1,7,0,1,1,4,1,0,7,1920
1535,1,0,0,0,3,0,1,0,0,1,2,2,7,1,1,0,1,0,3,5,1920
1536,3,0,3,1,0,0,1,2,3,1,0,1,1,1,2,0,1,0,0,2,1920
1537,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1920
1538,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1539,0,0,3,2,1,0,1,0,1,4,0,1,0,0,2,0,1,1,2,0,1920
1540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
1541,3,0,2,1,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,2,1920
1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1543,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1920
1544,4,1,2,0,1,0,0,0,1,0,0,1,2,1,2,0,0,0,1,4,1920
1545,2,0,1,2,1,1,0,0,0,1,1,2,8,1,1,0,0,0,0,2,1920
1546,0,2,7,0,0,0,1,0,4,0,1,0,0,0,0,2,1,0,0,1,1920
1547,1,0,2,0,2,0,1,0,0,1,2,2,5,0,1,0,1,0,3,2,1920
1548,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,5,1920
1549,0,2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,4,1920
1550,3,1,2,2,2,0,1,0,0,1,1,1,3,1,2,0,1,0,0,2,1920
1551,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1552,2,1,2,2,0,2,0,2,0,0,1,0,2,3,0,0,0,1,0,3,1920
1553,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1920
1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
1555,2,0,4,0,3,1,0,0,0,0,1,0,5,0,1,0,0,0,3,3,1920
1556,1,0,2,0,2,0,1,0,0,1,2,2,7,1,1,0,1,0,3,3,1920
1557,2,1,2,2,2,0,1,0,0,1,0,1,1,1,2,0,1,0,0,2,1920
1558,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1920
1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1560,3,0,2,2,0,0,1,2,0,3,0,1,0,1,2,0,1,0,0,4,1920
1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1562,2,3,2,2,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,3,1920
1563,2,0,0,4,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1920
1564,0,1,2,0,1,0,1,0,1,1,0,1,1,1,2,0,1,0,0,2,1920
1565,3,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
1566,2,0,2,0,0,2,0,2,0,0,1,0,1,1,1,3,0,0,0,3,1920
1567,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1920
1568,1,0,0,0,1,0,0,0,0,1,2,2,11,1,1,0,0,0,3,6,1920
1569,0,1,1,1,0,2,0,0,0,1,1,0,3,1,0,0,0,1,1,2,1920
1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1571,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
1572,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1920
1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1574,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1575,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,1920
1576,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1920
1577,0,0,0,6,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1920
1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1579,2,0,2,2,1,1,0,0,0,1,1,2,7,1,1,0,0,0,0,2,1920
1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1581,3,0,2,2,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,2,1920
1582,2,3,2,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,1920
1583,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1920
1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1585,2,0,3,2,1,0,1,2,1,0,2,0,4,0,1,3,1,2,0,4,1920
1586,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1920
1587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1588,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1920
1589,3,0,2,1,2,0,1,0,0,0,1,1,1,1,2,0,1,0,0,1,1920
1590,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1920
1591,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1920
1592,0,0,1,0,1,2,0,0,1,0,0,1,4,0,0,0,0,1,1,2,1920
1593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
1594,2,0,4,0,1,0,1,0,1,1,2,2,6,1,1,0,1,0,3,0,1920
1595,0,1,1,1,0,2,0,0,0,0,1,1,3,0,1,0,0,3,1,3,1920
1596,1,0,3,0,1,0,0,0,1,1,2,2,6,1,1,0,0,0,3,2,1920
1597,0,2,3,2,0,0,1,0,0,3,0,1,2,1,2,0,1,0,0,3,1920
1598,1,0,3,0,0,2,0,2,0,0,1,0,3,1,0,0,0,1,1,1,1920
1599,1,0,2,0,2,0,1,0,0,1,2,2,6,1,1,0,1,0,3,3,1920
1600,1,0,0,1,1,2,4,0,0,0,1,3,0,0,3,1,3,0,0,0,1920
1601,0,1,2,1,0,2,0,0,0,1,1,0,3,0,1,0,0,2,1,3,1920
1602,1,0,2,1,1,0,1,0,0,0,2,0,7,0,1,0,1,2,0,4,1920
1603,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
1604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1605,1,2,3,1,0,2,0,1,0,2,1,1,1,0,1,0,0,3,1,3,1920
1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
1607,2,0,2,1,2,0,1,0,0,1,0,1,4,1,2,0,1,0,0,2,1920
1608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1609,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,0,0,1,4,1920
1610,4,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,1920
1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
1612,0,1,3,0,2,2,0,0,2,1,1,1,3,0,1,0,0,3,3,3,1920
1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1614,4,0,2,2,3,0,1,0,0,1,0,1,3,1,2,0,1,0,0,3,1920
1615,1,2,4,0,0,0,1,0,1,0,1,0,3,0,0,0,1,0,3,0,1920
1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1617,2,0,2,0,0,0,0,2,0,0,1,0,0,0,1,3,0,0,0,3,1920
1618,0,0,0,2,0,0,1,0,0,0,1,0,0,1,2,1,1,2,1,0,1920
1619,0,1,2,0,1,2,1,1,0,1,0,1,4,1,2,0,1,0,0,2,1920
1620,3,0,3,1,0,0,1,2,3,1,0,1,3,1,2,0,1,0,0,2,1920
1621,2,0,4,1,0,0,1,0,1,0,1,1,4,1,2,0,1,0,0,3,1920
1622,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,2,0,1,0,1920
1623,3,1,2,2,2,0,1,0,0,1,1,1,2,1,2,0,1,0,0,2,1920
1624,0,0,1,0,0,2,0,2,0,1,1,1,1,0,1,0,0,3,1,3,1920
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
1626,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,0,1920
1627,0,0,2,0,0,2,0,0,0,1,1,0,4,1,0,0,0,1,1,1,1920
1628,0,0,2,0,0,0,1,2,0,0,1,1,2,1,2,0,1,0,0,4,1920
1629,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,5,1920
1630,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1920
1631,1,0,0,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1920
1632,0,1,2,0,0,0,0,2,0,1,0,1,1,1,2,0,0,0,0,2,1920
1633,3,0,4,0,0,0,1,2,0,3,0,1,2,1,2,0,1,0,0,2,1920
1634,1,0,2,2,1,0,1,0,0,0,2,2,3,1,1,1,1,0,3,1,1920
1635,3,3,2,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,3,1920
1636,2,0,2,0,2,0,0,1,0,1,2,2,12,0,1,0,0,0,3,7,1920
1637,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1920
1638,1,2,5,0,2,2,0,0,2,0,1,1,3,0,1,0,0,3,1,2,1920
1639,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1920
1640,1,0,2,2,1,0,1,0,0,0,2,2,3,1,1,1,1,0,3,1,1920
1641,0,0,0,3,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1920
