,café,canapé,carré,case,chambre,confortable,contenu,coton,couette,coussin,couverture,cycle,decor,différent,décor,décoration,déviation,eau,fermeture,forfait,forme,glissière,home,housse,intérieur,intérieure,javel,lavable,lavage,lin,linge,lit,luminosité,lumière,légèrement,main,maison,manuelle,matériel,mode,noël,oreiller,pc,place,polyester,rideau,sofa,taie,voiture,écran,category_code
770,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
771,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,2,1,0,1,0,0,4,1,0,0,0,2,1,0,0,1920
772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
773,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
775,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,1920
776,0,1,0,0,1,0,1,0,0,6,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,5,1,0,1920
777,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,1920
778,0,0,0,2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,2,0,2,0,0,0,0,0,1920
779,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
780,1,3,0,2,0,0,1,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,1,2,0,0,0,3,2,0,1920
781,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,1,1,0,1,0,0,0,0,2,4,0,0,1920
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
783,0,2,0,1,0,0,1,0,0,2,0,1,2,1,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,3,0,0,3,0,1,1920
784,1,2,0,0,2,1,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
785,0,2,2,2,0,1,0,0,0,3,0,1,1,0,1,0,0,1,1,0,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,2,0,0,2,0,0,2,0,1,1920
786,0,1,0,0,1,0,1,3,0,4,1,0,1,0,1,0,0,0,1,0,0,0,2,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1920
787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
788,0,3,0,0,0,0,0,0,0,4,2,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3,2,1,1,0,0,1,2,1,0,2,1,0,0,0,0,2,2,1,1920
789,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
790,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
791,0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,1,0,0,1920
792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
793,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1920
794,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,4,0,2,1,0,4,0,0,0,0,1,3,0,0,1920
795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1920
796,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,2,1,1,0,1,1,2,1,0,6,1,0,0,0,0,3,0,1,1920
797,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,2,1,2,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,3,2,1,1,0,0,2,1,0,0,1920
798,1,3,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,3,0,0,1920
799,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,1920
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
801,0,0,0,0,0,1,0,0,0,3,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1920
802,1,2,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,0,1920
803,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,4,0,0,1920
804,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1920
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
807,1,2,0,0,2,1,0,0,0,1,2,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,2,1,1,0,2,1,2,0,0,1,1,0,0,8,1,0,0,0,0,2,1,1,1920
808,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
809,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
810,1,3,1,1,0,0,0,1,0,2,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,3,0,0,1920
811,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
812,0,0,0,0,0,0,1,2,0,2,0,1,0,1,2,0,0,2,1,0,0,1,2,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,2,3,0,1,1920
813,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,1,1,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,3,0,0,1920
814,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,1,1,0,1,2,0,0,0,1,1,1,1,2,0,0,0,0,2,1,0,1,0,0,4,1,0,0,0,2,1,0,0,1920
815,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1920
816,0,0,0,0,1,0,1,0,0,0,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
817,1,3,1,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,4,0,0,1920
818,0,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,2,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,4,0,0,1920
819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
820,1,3,1,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,4,1,0,1920
821,0,3,0,0,1,0,1,0,0,7,2,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,1920
822,1,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,3,0,0,1920
823,0,0,2,2,0,0,0,0,0,5,0,0,0,1,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,1,0,0,1920
824,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
825,1,3,1,2,0,0,1,0,0,4,2,0,1,0,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,2,0,0,1920
826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
827,0,2,1,1,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,1920
828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1920
829,2,2,2,0,2,1,0,0,0,3,0,1,0,3,0,2,0,1,1,3,1,1,0,1,3,0,1,0,2,0,1,0,0,1,4,0,0,0,1,0,0,11,0,0,0,0,0,7,2,1,1920
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
831,0,0,0,0,2,1,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,2,0,0,2,0,0,1920
832,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,1920
833,1,1,0,0,0,0,1,1,0,2,0,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,3,0,0,1920
834,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
835,1,2,1,0,0,0,1,0,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,4,0,0,1920
836,0,1,0,2,0,1,0,1,0,5,1,1,1,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,1,2,1,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,2,0,1920
837,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,1,4,0,0,0,1,1920
838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
839,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,1,0,0,1,2,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,0,0,3,0,0,1920
840,0,1,0,2,1,0,1,0,0,8,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,0,1,3,1,0,1920
841,0,0,0,0,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
842,0,0,3,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1920
843,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1920
844,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,9,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1920
845,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1920
846,1,3,1,2,0,0,0,1,0,3,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,0,0,1920
847,0,0,0,1,0,1,0,3,0,4,0,1,1,0,0,0,0,2,1,0,0,1,2,0,1,0,1,1,1,3,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,2,2,0,0,1920
848,0,0,0,1,0,1,0,0,0,3,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,1,1920
849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1920
850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
851,0,1,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1,0,1,0,0,5,1,0,0,0,0,3,0,1,1920
852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1920
853,0,3,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,2,1,2,1,0,3,0,2,0,0,0,0,0,1,1920
854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,3,0,0,0,0,1920
855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920
858,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,1920
859,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,0,0,1920
860,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,1920
861,0,2,0,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1920
862,1,2,1,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,3,0,0,1920
863,2,1,2,0,2,3,0,4,0,5,2,4,0,0,0,4,0,6,3,0,0,3,0,0,3,0,1,2,1,5,0,0,0,0,0,8,4,0,1,1,0,11,0,0,0,0,0,5,1,0,1920
864,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,5,0,0,0,0,1,2,2,1,1920
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
866,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1920
867,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
869,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
870,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1920
871,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,1920
872,0,0,0,0,1,0,1,2,0,7,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1920
873,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,2,1,0,0,1,1,0,1,0,1,1,1,1,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,3,0,0,1920
874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
876,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1920
877,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,4,0,0,1920
878,0,2,1,2,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,2,0,0,0,3,0,0,1920
879,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
880,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
881,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,0,2,0,0,0,0,0,2,0,1,1920
882,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1920
883,0,2,0,0,0,0,1,0,0,2,0,1,2,1,0,0,0,1,1,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,3,0,0,1920
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920
886,1,3,1,0,0,0,1,2,0,2,1,0,0,0,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,0,1920
887,1,2,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,2,0,0,1920
888,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,3,2,1,0,0,0,3,0,0,1920
889,1,0,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,4,0,0,1,0,2,2,1,1,1920
890,1,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,2,0,0,3,0,1,0,0,0,1,0,0,8,0,0,0,1,1920
891,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1920
892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1920
893,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,6,0,0,1,0,0,4,1,1,1920
894,1,3,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,3,1,2,0,0,0,2,0,0,1920
895,0,3,0,0,0,0,0,2,0,3,0,0,1,2,1,1,0,0,0,1,0,0,2,2,1,1,0,0,0,4,0,1,2,1,1,0,0,1,2,1,0,6,1,0,0,0,0,2,0,1,1920
896,0,2,0,0,0,1,0,2,0,3,0,1,1,0,1,0,0,2,1,0,0,1,2,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,3,0,0,1920
897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1920
898,0,0,0,2,0,0,0,0,0,3,0,1,2,0,0,0,0,2,1,1,0,1,2,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,4,1,0,0,0,0,1,0,0,1920
899,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920
900,1,2,0,1,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,4,0,0,1920
